Height,2013/05/14 20:11:39,2013/05/14 20:12:39,2013/05/14 20:13:39,2013/05/14 20:14:39,2013/05/14 20:15:39,2013/05/14 20:16:39,2013/05/14 20:17:38,2013/05/14 20:18:39,2013/05/14 20:19:38,2013/05/14 20:20:39,2013/05/14 20:21:39,2013/05/14 20:22:39,2013/05/14 20:23:39,2013/05/14 20:24:39,2013/05/14 20:25:39,2013/05/14 20:26:39,2013/05/14 20:27:39,2013/05/14 20:28:39,2013/05/14 20:29:39,2013/05/14 20:30:39,2013/05/14 20:31:38,2013/05/14 20:32:38,2013/05/14 20:33:39,2013/05/14 20:34:39,2013/05/14 20:35:39,2013/05/14 20:36:39,2013/05/14 20:52:39,2013/05/14 20:53:38,2013/05/14 20:54:39,2013/05/14 20:55:39,2013/05/14 20:56:39,2013/05/14 20:57:39,2013/05/14 20:58:39,2013/05/14 20:59:39,2013/05/14 21:00:39,2013/05/14 21:01:39,2013/05/14 21:02:39,2013/05/14 21:03:39,2013/05/14 21:04:39,2013/05/14 21:05:39,2013/05/14 21:06:39,2013/05/14 21:07:39,2013/05/14 21:08:39,2013/05/14 21:09:39,2013/05/14 21:10:39,2013/05/14 21:11:39,2013/05/14 21:12:39,2013/05/14 21:13:39,2013/05/14 21:14:39,2013/05/14 21:15:39,2013/05/14 21:16:39,2013/05/14 21:17:39,2013/05/14 21:36:39,2013/05/14 21:37:39,2013/05/14 21:38:39,2013/05/14 21:39:39,2013/05/14 21:40:39,2013/05/14 21:41:39,2013/05/14 21:42:39,2013/05/14 21:43:39,2013/05/14 21:44:39,2013/05/14 21:45:39,2013/05/14 21:46:39,2013/05/14 21:47:39,2013/05/14 21:48:39,2013/05/14 21:49:39,2013/05/14 21:50:39,2013/05/14 21:51:39,2013/05/14 21:52:39,2013/05/14 21:53:39,2013/05/14 21:54:39,2013/05/14 21:55:39,2013/05/14 21:56:39,2013/05/14 21:57:39,2013/05/14 21:58:39,2013/05/14 21:59:39,2013/05/14 22:00:39,2013/05/14 22:01:39,2013/05/14 22:19:39,2013/05/14 22:20:38,2013/05/14 22:21:39,2013/05/14 22:22:39,2013/05/14 22:23:38,2013/05/14 22:24:38,2013/05/14 22:25:39,2013/05/14 22:26:39,2013/05/14 22:27:39,2013/05/14 22:28:39,2013/05/14 22:29:39,2013/05/14 22:30:39,2013/05/14 22:31:39,2013/05/14 22:32:39,2013/05/14 22:33:39,2013/05/14 22:34:39,2013/05/14 22:35:39,2013/05/14 22:36:39,2013/05/14 22:37:39,2013/05/14 22:38:39,2013/05/14 22:39:39,2013/05/14 22:40:39,2013/05/14 22:41:39,2013/05/14 22:42:39,2013/05/14 22:43:39,2013/05/14 22:44:39,2013/05/14 23:01:39,2013/05/14 23:02:39,2013/05/14 23:03:39,2013/05/14 23:04:38,2013/05/14 23:05:39,2013/05/14 23:06:39,2013/05/14 23:07:39,2013/05/14 23:08:39,2013/05/14 23:09:38,2013/05/14 23:10:38,2013/05/14 23:11:39,2013/05/14 23:12:38,2013/05/14 23:13:39,2013/05/14 23:14:39,2013/05/14 23:15:39,2013/05/14 23:16:39,2013/05/14 23:17:39,2013/05/14 23:18:38,2013/05/14 23:19:39,2013/05/14 23:20:39,2013/05/14 23:21:39,2013/05/14 23:22:39,2013/05/14 23:23:39,2013/05/14 23:24:39,2013/05/14 23:25:39,2013/05/14 23:41:39,2013/05/14 23:42:38,2013/05/14 23:43:39,2013/05/14 23:44:39,2013/05/14 23:45:39,2013/05/14 23:46:38,2013/05/14 23:47:39,2013/05/14 23:48:39,2013/05/14 23:49:38,2013/05/14 23:50:39,2013/05/14 23:51:39,2013/05/14 23:52:39,2013/05/14 23:53:39,2013/05/14 23:54:39,2013/05/14 23:55:38,2013/05/14 23:56:39,2013/05/14 23:57:39,2013/05/14 23:58:39,2013/05/14 23:59:39
600.0,940.6900000000006,940.7377647058833,940.6966086956534,940.6936842105271,940.6980869565223,940.7233043478244,940.8186842105246,940.7774999999984,940.7649999999978,940.7124347826075,940.6956140350871,940.7566666666672,940.7719298245603,940.7843362831866,940.7835652173933,940.8037391304356,940.8617391304365,940.8899145299156,940.8900869565223,940.8446956521732,940.8623478260854,940.8623478260866,940.8099999999988,940.8099999999986,940.7583146067403,940.6946666666676,940.602545454545,940.6327380952386,940.6166371681437,940.6400000000028,940.677500000002,940.6725000000001,940.6950000000005,940.637499999999,940.6675000000004,940.6175000000011,940.6050000000007,940.6450000000002,940.6274999999985,940.6748717948717,940.6847863247859,940.6847863247857,940.6500854700842,940.639999999998,940.6425000000007,940.6325000000024,940.5849999999994,940.5725217391307,940.5599130434795,940.5296521739118,940.566666666666,940.5651612903233,940.7895522388047,940.7383333333313,940.7185470085454,940.7061538461545,940.6307826086942,940.61060869565,940.5778260869542,940.5021739130428,940.4925000000003,940.4699999999992,940.5024999999988,940.5224999999994,940.5775000000003,940.6353846153833,940.6304273504252,940.6452991452982,940.6403418803412,940.6000000000001,940.5624999999997,940.5600000000005,940.495000000001,940.5375000000006,940.5500000000018,940.5822018348631,940.6337500000003,940.6017647058814,940.4515714285698,940.4306060606062,940.3981578947365,940.3469565217382,940.3293043478267,940.3192173913034,940.314957264955,940.337499999997,940.3624999999973,940.3499999999983,940.4075000000014,940.4675000000011,940.4975652173925,940.4957758620677,940.4307758620671,940.4107758620681,940.4263247863247,940.4899999999988,940.582499999998,940.6049999999975,940.5849999999998,940.6249999999999,940.5925000000004,940.5858653846146,940.6306666666675,940.5869565217392,940.8879220779224,940.8857547169827,940.8984347826075,940.8225000000001,940.8502564102583,940.7858119658106,940.7440517241363,940.7790517241386,940.7554782608682,940.7504347826101,940.7521367521393,940.7868376068391,940.7570940170939,940.8289743589743,940.8824999999989,940.8349999999994,940.9174999999996,940.8675000000005,940.8699999999989,940.8999999999983,940.8674999999986,940.9549999999986,940.9575000000001,940.9603092783517,940.9988235294131,941.0030612244892,941.0474683544302,941.066944444443,941.1125641025629,941.1497435897448,941.1892173913051,941.1912068965522,941.1662068965526,941.1612068965525,941.1200854700868,941.1225000000004,941.1049999999993,941.1474999999991,941.1574999999978,941.147913043479,941.2007547169825,941.1897692307713,941.2011881188129,941.2399999999997
700.0,929.1599999999986,929.2043529411745,929.1510434782595,929.1550877192984,929.1620869565207,929.1948695652167,929.3008771929834,929.2575000000008,929.2325000000019,929.1602608695671,929.1457894736843,929.1941228070184,929.2322807017542,929.2618584070788,929.2792173913035,929.3119999999979,929.3775652173885,929.4175213675201,929.4101739130431,929.3723478260865,929.3874782608706,929.3698260869584,929.3125000000013,929.3175000000017,929.2546067415742,929.2084999999987,929.0678181818178,929.1100000000004,929.1023008849565,929.1399999999994,929.1925000000011,929.1875000000007,929.2124999999975,929.1424999999978,929.1700000000011,929.1125000000019,929.097499999999,929.1500000000004,929.1349999999993,929.182051282052,929.187008547009,929.1746153846149,929.1299999999999,929.1274999999987,929.1400000000003,929.1349999999999,929.0799999999998,929.0577391304348,929.0400869565201,928.9997391304357,929.0408888888905,929.0458064516123,929.3461194029869,929.2868749999998,929.2563247863245,929.2315384615389,929.1480869565223,929.1329565217388,929.1052173913033,929.0371304347811,929.0124999999982,928.9849999999984,929.0274999999991,929.0450000000017,929.117500000002,929.1727350427341,929.1677777777782,929.1876068376089,929.1752136752149,929.1450000000004,929.1075,929.1150000000014,929.0650000000014,929.1250000000017,929.1425000000014,929.179541284405,929.2373749999994,929.1903921568619,929.0050000000006,928.9888888888885,928.9485087719293,928.8998260869561,928.8771304347822,928.8645217391286,928.8699145299144,928.8975000000015,928.9274999999993,928.907500000001,928.9625000000023,929.0250000000007,929.0623478260871,929.0654310344826,929.0004310344812,928.9754310344807,928.9986324786321,929.0749999999998,929.1799999999978,929.2149999999975,929.187499999999,929.2200000000009,929.1774999999986,929.1696153846151,929.2120000000006,929.1754347826079,929.5036363636364,929.5026415094339,929.5132173913056,929.430000000002,929.460341880342,929.3934188034171,929.3566379310337,929.3916379310356,929.3579130434767,929.3427826086944,929.3524786324803,929.3946153846163,929.3698290598301,929.4441880341889,929.4950000000003,929.4350000000003,929.5274999999998,929.4749999999979,929.4699999999991,929.5150000000011,929.4775000000012,929.5749999999986,929.5850000000007,929.5792783505176,929.617352941177,929.6293877551017,929.678987341772,929.6980555555555,929.7401709401711,929.7798290598291,929.8264347826081,929.8335344827578,929.8110344827586,929.8085344827607,929.7626495726497,929.7624999999988,929.7374999999992,929.7774999999978,929.7725000000004,929.7626956521763,929.8279874213858,929.8186153846171,929.8411881188126,929.8799999999991
800.0,917.7350000000005,917.777647058824,917.71043478261,917.7286842105254,917.7358260869572,917.773652173913,917.8878070175449,917.8375000000004,917.7949999999976,917.700608695652,917.6885087719297,917.7215789473685,917.7877192982467,917.8369026548687,917.8774782608722,917.9203478260883,917.9960000000018,918.047692307694,918.0278260869583,918.0000869565228,918.0051304347812,917.9698260869574,917.9150000000024,917.9275000000017,917.8574157303375,917.8320000000015,917.6330909090899,917.6872619047605,917.6879646017694,917.7425000000005,917.8099999999993,917.8050000000005,917.8375000000024,917.752500000001,917.7750000000024,917.7125000000023,917.6875000000001,917.7524999999989,917.7475000000004,917.7891452991462,917.7891452991465,917.7668376068385,917.7048717948728,917.7149999999999,917.7425000000006,917.7400000000025,917.6850000000014,917.6505217391298,917.6253043478243,917.5773913043481,917.61788888889,917.6304838709664,918.001492537314,917.9376041666654,917.8941025641009,917.8544444444441,917.7628695652179,917.7527826086955,917.7326086956507,917.6746086956521,917.6375000000024,917.6050000000004,917.6574999999995,917.6700000000018,917.7550000000012,917.8025641025639,917.8000854700866,917.8273504273519,917.8050427350448,917.7900000000008,917.75,917.7699999999987,917.7425000000012,917.8225000000028,917.8450000000003,917.8848623853205,917.9482499999997,917.8790196078437,917.6501428571413,917.6413131313109,917.5937719298246,917.5500869565224,917.5248695652184,917.5072173913059,917.5272649572669,917.5649999999996,917.5974999999981,917.5724999999986,917.6174999999984,917.6774999999991,917.7196521739115,917.7328448275842,917.6753448275866,917.6453448275881,917.6785470085475,917.7624999999983,917.8725000000004,917.9249999999986,917.8924999999982,917.9124999999998,917.8599999999996,917.8494230769222,917.8839999999992,917.861304347826,918.2142857142853,918.2158490566038,918.2255652173912,918.1400000000016,918.1704273504282,918.1035042735034,918.0718103448258,918.101810344827,918.0553913043469,918.0276521739116,918.0504273504283,918.0999999999997,918.0801709401717,918.15452991453,918.1975000000006,918.125000000001,918.2300000000008,918.1800000000005,918.1675000000005,918.2300000000018,918.1849999999998,918.2849999999981,918.302499999997,918.2862886597918,918.3230882352949,918.3616326530605,918.4103797468349,918.4263888888888,918.4627350427351,918.5023931623942,918.5586086956532,918.5707758620708,918.5507758620689,918.5482758620664,918.5001709401708,918.4950000000001,918.4650000000003,918.5000000000026,918.4750000000012,918.4699130434768,918.5451572327028,918.539615384616,918.5739603960399,918.6100000000004
900.0,906.4099999999992,906.444117647058,906.3595652173894,906.3943859649114,906.4018260869569,906.4472173913051,906.5747368421066,906.5225000000016,906.4600000000013,906.3435652173921,906.3314035087747,906.3441228070168,906.4433333333334,906.5122123893813,906.5784347826111,906.6313913043483,906.7120869565204,906.7778632478625,906.7406086956518,906.7254782608693,906.7179130434773,906.6599130434784,906.6124999999992,906.6299999999989,906.5541573033707,906.5561666666673,906.2930909090915,906.3610714285721,906.3736283185855,906.4449999999994,906.5325000000007,906.5250000000021,906.5625000000002,906.4624999999995,906.4799999999981,906.4149999999987,906.3824999999977,906.4599999999983,906.4625000000004,906.4987179487198,906.4937606837625,906.4590598290602,906.3822222222238,906.4050000000008,906.4499999999992,906.452499999998,906.3974999999996,906.3508695652185,906.3130434782621,906.255043478261,906.2921111111107,906.3111290322572,906.7511940298489,906.6813541666662,906.6268376068364,906.5698290598294,906.4750434782615,906.475043478262,906.4624347826074,906.4195652173888,906.3649999999997,906.3274999999992,906.3899999999984,906.3975000000016,906.495000000001,906.5272649572648,906.5272649572634,906.5570085470084,906.5223076923086,906.5275000000014,906.4825000000004,906.5199999999988,906.5224999999982,906.6199999999999,906.6500000000002,906.690183486239,906.755499999999,906.6676470588227,906.3977142857149,906.3983838383826,906.3441228070174,906.3080000000004,906.2802608695656,906.2600869565238,906.2970940170937,906.345,906.380000000001,906.3425000000001,906.3699999999983,906.4199999999992,906.4643478260854,906.4902586206885,906.44525862069,906.4152586206909,906.4584615384637,906.5475000000015,906.6650000000009,906.7324999999985,906.6975000000016,906.7050000000017,906.6375000000006,906.6280769230767,906.6505333333321,906.6445652173904,907.0185714285723,907.0244339622631,907.0328695652181,906.9450000000006,906.9780341880329,906.9135897435882,906.8894827586199,906.9119827586187,906.8478260869541,906.804956521739,906.8409401709397,906.8954700854687,906.8855555555549,906.9574358974352,906.9899999999999,906.9050000000005,907.0225000000006,906.9775000000006,906.9550000000017,907.0399999999997,906.9849999999997,907.0825000000008,907.1149999999989,907.084226804123,907.1201470588246,907.1838775510196,907.2317721518974,907.2420370370372,907.2678632478616,907.3075213675202,907.3707826086978,907.3931896551734,907.3806896551739,907.3781896551744,907.3277777777781,907.3175000000015,907.2825000000026,907.3125000000009,907.2649999999994,907.2669565217391,907.3522012578585,907.3504615384587,907.4022772277211,907.4300000000002
1000.0,895.1900000000004,895.2138823529411,895.1111304347844,895.1624561403515,895.1726956521736,895.2281739130423,895.3640350877187,895.3075000000003,895.2249999999997,895.0815652173901,895.0719298245602,895.0642982456147,895.19657894737,895.2852212389382,895.3795652173912,895.4400869565201,895.5233043478264,895.6055555555562,895.5508695652165,895.5483478260865,895.5281739130439,895.4474782608687,895.4074999999983,895.4349999999996,895.35393258427,895.3848333333335,895.0583636363631,895.1383333333324,895.161858407078,895.2499999999993,895.3549999999993,895.3449999999988,895.3900000000004,895.2750000000024,895.2875000000009,895.2199999999988,895.174999999999,895.2624999999996,895.272499999998,895.3007692307693,895.2933333333334,895.2487179487179,895.154529914531,895.1925000000017,895.2549999999999,895.2624999999998,895.2125000000017,895.1537391304346,895.1058260869546,895.0377391304343,895.0691111111105,895.0958064516119,895.5920895522396,895.5189583333353,895.4545299145321,895.3826495726508,895.284782608695,895.2948695652166,895.2873043478274,895.2620869565221,895.1924999999993,895.1524999999986,895.2249999999996,895.2250000000005,895.3325000000015,895.3470085470074,895.3519658119659,895.3817094017083,895.3346153846156,895.3600000000002,895.3124999999997,895.3674999999993,895.4025000000012,895.5200000000017,895.5574999999997,895.602844036696,895.6727500000004,895.5662745098039,895.2369999999987,895.2437373737353,895.1819298245622,895.1585217391331,895.130782608695,895.1106086956491,895.1669230769222,895.2250000000012,895.2550000000025,895.2075000000021,895.2150000000008,895.2550000000012,895.306521739131,895.34775862069,895.3177586206918,895.2852586206909,895.3409401709399,895.4349999999996,895.5550000000003,895.6399999999994,895.5974999999999,895.5849999999988,895.5075000000014,895.4983653846161,895.5093333333323,895.5278260869562,895.9129870129873,895.9258490566057,895.9327826086972,895.847499999999,895.880598290596,895.8186324786328,895.8021551724133,895.8146551724129,895.7353043478251,895.6773043478249,895.7289743589726,895.79094017094,895.7909401709402,895.8578632478631,895.880000000001,895.7825000000003,895.9074999999996,895.8674999999992,895.8349999999991,895.9375000000002,895.8774999999996,895.9725000000005,896.017499999999,895.9751546391753,896.0072058823529,896.1061224489795,896.1455696202534,896.1521296296293,896.1653846153837,896.2025641025618,896.2754782608673,896.303017241379,896.2980172413781,896.2930172413797,896.2428205128217,896.2250000000018,896.1850000000026,896.2099999999991,896.1400000000006,896.1540000000016,896.2538364779896,896.2591538461558,896.3278217821793,896.349999999999
1250.0,867.5849999999995,867.5798823529416,867.4286086956525,867.5199999999983,867.5386086956509,867.6193043478254,867.7748245614022,867.7174999999997,867.5774999999996,867.3678260869551,867.365877192981,867.297192982455,867.523596491227,867.6664601769893,867.8399130434765,867.9130434782627,868.003826086957,868.1236752136759,868.0117391304341,868.0495652173904,867.9789565217392,867.835217391304,867.8250000000007,867.8725000000004,867.7876404494383,867.8976666666678,867.4230909090904,867.5186904761891,867.5652212389364,867.684999999998,867.8324999999979,867.8199999999983,867.8950000000003,867.7525000000014,867.7599999999987,867.6925000000006,867.6075000000012,867.7200000000008,867.7549999999997,867.762051282051,867.7521367521356,867.677777777777,867.5290598290605,867.6050000000007,867.7175000000024,867.7375000000009,867.7124999999994,867.6223478260878,867.5391304347838,867.4458260869578,867.4504444444444,867.4958064516128,868.1238805970144,868.0441666666665,867.9549572649557,867.8384615384605,867.7462608695646,867.7891304347817,867.7992173913045,867.8294782608714,867.72,867.6750000000005,867.7725000000003,867.7574999999987,867.8674999999998,867.8237606837592,867.8361538461543,867.8658974358985,867.7915384615372,867.8724999999987,867.8175000000003,867.9175000000005,868.049999999999,868.2174999999991,868.2725000000011,868.3214678899087,868.3944999999989,868.2378431372545,867.7721428571435,867.7978787878794,867.7226315789496,867.7269565217398,867.6941739130426,867.6765217391279,867.7837606837583,867.8849999999985,867.9074999999983,867.8250000000012,867.7699999999992,867.7650000000004,867.8256521739115,867.9156034482768,867.9306034482782,867.9056034482759,867.991025641026,868.0874999999988,868.2125000000002,868.3324999999984,868.2775000000003,868.2125000000017,868.1050000000008,868.098750000001,868.0750666666659,868.160217391304,868.5679220779218,868.6013207547174,868.6026956521747,868.5275,868.5531623931633,868.50111111111,868.5049999999987,868.4875000000012,868.3677391304351,868.2693913043476,868.3629059829052,868.437264957262,868.4670085470071,868.5091452991442,868.4975000000005,868.3700000000007,868.5200000000015,868.5025000000003,868.4449999999983,868.6025000000006,868.5225000000003,868.605000000001,868.6924999999993,868.6138144329885,868.6367647058817,868.8283673469383,868.8479746835433,868.8377777777764,868.8155555555546,868.840341880341,868.9321739130418,868.9750862068951,868.9925862068951,868.9775862068964,868.935384615385,868.9025000000019,868.8550000000021,868.8675000000007,868.7275000000013,868.7751304347838,868.8939622641522,868.9149230769248,869.0283168316829,869.0199999999986
1500.0,840.6550000000001,840.6089411764702,840.405739130435,840.5371052631579,840.5667826086951,840.675217391304,840.8505263157904,840.7949999999985,840.5924999999993,840.3142608695669,840.3127192982471,840.1753508771933,840.5009649122801,840.7029203539819,840.9600869565226,841.040782608694,841.1290434782611,841.2842735042752,841.1102608695647,841.1909565217394,841.0598260869565,840.8555652173926,840.8824999999982,840.9500000000007,840.8715730337084,841.0559999999998,840.4578181818173,840.5552380952374,840.6154867256615,840.7625000000007,840.9475000000014,840.9324999999989,841.0474999999999,840.8849999999994,840.8899999999975,840.8324999999983,840.6949999999987,840.8199999999982,840.8849999999995,840.8633333333348,840.865811965814,840.7691452991447,840.5584615384599,840.6724999999992,840.8374999999987,840.8650000000001,840.8799999999986,840.763565217392,840.6400000000016,840.5290434782595,840.4949999999999,840.5604838709687,841.2746268656716,841.1977083333337,841.0900854700856,840.9289743589758,840.8552173913041,840.9333913043483,840.9586086956547,841.054434782609,840.9074999999991,840.8599999999991,840.9774999999981,840.9450000000012,841.0449999999989,840.9329914529902,840.9577777777769,840.9776068376049,840.8784615384609,841.0175,840.9499999999986,841.1,841.3400000000016,841.5550000000002,841.6324999999982,841.6854128440366,841.7562500000006,841.5550980392162,840.9431428571424,840.9861616161603,840.9006140350868,840.9300000000004,840.8997391304348,840.8921739130435,841.0478632478633,841.2025000000007,841.2050000000024,841.0800000000002,840.9549999999994,840.8949999999995,840.9720869565209,841.1211206896528,841.1861206896534,841.1786206896554,841.2838461538455,841.3700000000014,841.4925000000006,841.632499999999,841.5674999999999,841.4474999999986,841.3174999999994,841.3224038461532,841.2653333333323,841.4263043478261,841.8218181818168,841.8842452830186,841.8777391304362,841.825,841.8456410256398,841.8059829059821,841.8328448275847,841.7728448275834,841.6126956521712,841.4714782608697,841.6068376068383,841.6911111111127,841.7555555555564,841.7654700854692,841.7174999999988,841.5674999999993,841.7325000000012,841.7399999999986,841.6575000000009,841.8625000000018,841.7675000000003,841.8325000000009,841.9675000000012,841.8563917525773,841.8676470588233,842.1724489795922,842.1601265822786,842.1332407407402,842.0681196581199,842.0755555555554,842.1815652173917,842.237413793104,842.2799137931044,842.2499137931055,842.2229914529938,842.1700000000019,842.1225000000002,842.1175000000004,841.9050000000008,841.9960869565214,842.1303144654057,842.1727692307664,842.3343564356426,842.2900000000006
1750.0,814.3950000000008,814.3114117647066,814.0606086956542,814.2271929824557,814.2728695652166,814.4140869565232,814.6014912280714,814.5524999999994,814.2875000000015,813.9380869565214,813.9395614035085,813.7385964912283,814.1634210526325,814.4220353982298,814.7626956521733,814.8433913043461,814.926608695653,815.1148717948726,814.8714782608707,814.9925217391325,814.7933043478251,814.5310434782626,814.6024999999997,814.6874999999993,814.6226966292135,814.8753333333342,814.1778181818179,814.268333333334,814.338053097344,814.5049999999985,814.7200000000001,814.7024999999993,814.8650000000008,814.6925000000024,814.7,814.6550000000001,814.4525000000014,814.5850000000013,814.6774999999981,814.6246153846151,814.6469230769238,814.5304273504287,814.2602564102558,814.4149999999993,814.632499999999,814.6624999999992,814.7225000000002,814.584695652173,814.4182608695636,814.2946956521722,814.2153333333335,814.294516129033,815.0789552238813,815.0067708333328,814.8826495726505,814.6818803418803,814.6340869565215,814.7500869565223,814.7879130434789,814.9467826086976,814.7674999999995,814.7224999999979,814.8600000000008,814.8174999999994,814.8925000000004,814.707264957265,814.7394871794856,814.7444444444434,814.627948717948,814.8199999999982,814.7424999999989,814.935000000001,815.2774999999993,815.5375000000009,815.6349999999995,815.6940366972494,815.7607500000001,815.5166666666663,814.7707142857145,814.8203030303039,814.728421052632,814.7854782608684,814.7526956521748,814.7703478260867,814.9719658119666,815.1824999999994,815.1624999999998,814.9900000000018,814.7925000000025,814.6674999999997,814.7634782608678,814.9768965517251,815.0918965517252,815.1093965517252,815.23188034188,815.2974999999993,815.415,815.5699999999995,815.4949999999993,815.3149999999987,815.1649999999973,815.1821153846151,815.0901333333344,815.3360869565225,815.7010389610382,815.7992452830177,815.782956521738,815.7549999999981,815.7629059829051,815.738119658121,815.7879310344831,815.6904310344815,815.4977391304359,815.3111304347838,815.4882051282042,815.5724786324802,815.6716239316237,815.6418803418808,815.5575000000001,815.3949999999994,815.5749999999992,815.6124999999994,815.5075000000005,815.7500000000002,815.6375000000004,815.6850000000004,815.8699999999992,815.7308247422682,815.735441176471,816.1620408163266,816.1081012658216,816.0602777777751,815.9555555555542,815.938205128206,816.0512173913054,816.1174137931038,816.1849137931044,816.1299137931052,816.1280341880346,816.0524999999999,816.0074999999988,815.9899999999991,815.705,815.8446086956526,815.9838993710689,816.0472307692302,816.2531683168305,816.1699999999987
2000.0,788.8150000000002,788.6972941176474,788.4058260869573,788.6005263157894,788.664608695652,788.8360869565201,789.0302631578959,788.9950000000007,788.6725000000017,788.2593043478261,788.2589473684217,787.9969298245622,788.5082456140357,788.8184955752205,789.2346956521731,789.3078260869552,789.3885217391288,789.6028205128205,789.3025217391308,789.4613913043477,789.1966086956534,788.888956521738,788.9999999999989,789.0974999999987,789.0475280898863,789.3508333333327,788.5978181818178,788.6710714285705,788.7400884955752,788.9199999999993,789.1574999999995,789.1400000000018,789.3550000000006,789.1800000000001,789.1950000000018,789.1624999999998,788.894999999999,789.0274999999999,789.1449999999982,789.0635042735032,789.1081196581202,788.9767521367525,788.6495726495732,788.8375000000005,789.1025000000011,789.132499999999,789.2399999999988,789.0882608695651,788.878956521739,788.7503478260861,788.622444444444,788.7138709677411,789.541343283583,789.4805208333329,789.347606837605,789.1146153846158,789.0955652173925,789.2418260869566,789.2872173913045,789.5066086956517,789.2999999999996,789.2625000000005,789.4149999999996,789.3650000000004,789.4050000000011,789.146581196582,789.1887179487184,789.1763247863245,789.0499145299125,789.2949999999997,789.2050000000003,789.4349999999994,789.8724999999974,790.1649999999992,790.2825000000003,790.3473394495426,790.4079999999999,790.1339215686269,789.276571428571,789.3273737373726,789.2311403508772,789.3030434782589,789.2677391304336,789.3106086956507,789.5485470085473,789.8200000000012,789.7775000000013,789.560000000001,789.300000000002,789.1075,789.2200000000004,789.4978448275857,789.6553448275847,789.7053448275839,789.8375213675204,789.8799999999986,789.9900000000004,790.1475000000003,790.0724999999996,789.8375000000017,789.6750000000012,789.7085576923067,789.5842666666657,789.9084782608697,790.2168831168815,790.3545283018858,790.3232173913058,790.325,790.3200000000014,790.3076068376063,790.3779310344812,790.2429310344841,790.0279130434785,789.8034782608694,790.0193162393157,790.101111111112,790.2374358974369,790.1680341880337,790.0524999999984,789.8800000000017,790.0649999999986,790.1299999999986,790.0049999999991,790.2750000000019,790.1475000000003,790.1724999999999,790.4074999999995,790.2492783505149,790.2489705882351,790.7993877551023,790.7008860759498,790.6308333333343,790.4879487179506,790.4433333333343,790.558521739132,790.6324999999988,790.7250000000001,790.6449999999995,790.6705128205134,790.5724999999998,790.5350000000009,790.5025000000011,790.149999999999,790.3358260869554,790.480377358489,790.5652307692294,790.8136633663352,790.699999999999
2250.0,763.9149999999997,763.7699999999991,763.4465217391295,763.6622807017542,763.7471304347841,763.9513913043485,764.1444736842125,764.1249999999998,763.7500000000014,763.2728695652174,763.2707017543848,762.9552631578941,763.542894736844,763.9022123893814,764.3809565217388,764.4465217391316,764.5246956521736,764.7605128205147,764.4111304347824,764.6002608695655,764.2699130434783,763.9219130434778,764.0724999999996,764.1749999999979,764.1425842696626,764.4821666666668,763.7030909090901,763.7572619047615,763.8195575221237,764.0074999999999,764.2574999999996,764.2425000000003,764.5149999999994,764.3474999999997,764.3749999999997,764.3550000000005,764.0149999999991,764.1350000000004,764.274999999999,764.167692307693,764.2395726495732,764.1032478632459,763.721538461539,763.9350000000017,764.2449999999998,764.2700000000009,764.4300000000007,764.2692173913061,764.0220869565212,763.8934782608707,763.7158888888881,763.8179032258057,764.6702985074634,764.6188541666671,764.4823931623929,764.2196581196595,764.234608695652,764.4136521739147,764.4640869565205,764.7364347826078,764.5099999999998,764.4799999999987,764.6425000000002,764.5924999999984,764.5924999999984,764.2685470085454,764.315641025642,764.2809401709396,764.152051282049,764.4425000000014,764.3424999999995,764.6049999999996,765.1224999999996,765.4375000000002,765.5774999999993,765.6499999999999,765.7043750000009,765.4111764705887,764.460714285716,764.5015151515169,764.4036842105271,764.4827826086961,764.442434782609,764.5206086956534,764.7851282051288,765.1150000000013,765.0500000000003,764.7874999999993,764.4725000000011,764.2174999999995,764.349043478259,764.6887931034491,764.8812931034474,764.96879310345,765.1057264957255,765.1175000000003,765.2199999999984,765.3674999999998,765.2875000000013,765.0049999999997,764.8399999999981,764.8933653846161,764.7477333333343,765.1497826086958,765.384155844156,765.5635849056594,765.5185217391303,765.5449999999981,765.5270085470089,765.5270085470074,765.6128448275865,765.4503448275863,765.223217391306,764.963478260868,765.2126495726513,765.284529914528,765.450598290599,765.3415384615399,765.2025000000017,765.027499999999,765.2150000000019,765.3024999999994,765.1599999999995,765.4475000000008,765.3074999999976,765.314999999999,765.5949999999982,765.423711340206,765.4210294117655,766.0844897959188,765.9384810126573,765.8475925925931,765.6776923076933,765.6058119658124,765.723478260869,765.8025862068976,765.9150862068984,765.8100862068992,765.8604273504286,765.7424999999995,765.7124999999986,765.6674999999997,765.2599999999996,765.4897391304344,765.6296226415071,765.7321538461526,766.0141584158418,765.8700000000009
